,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,36,7923,52.5,630.0,False,,1152.0,538
1,136,7053,227.5,560.0,False,,1148.0,538
2,188,7064,420.0,560.0,False,,1151.0,538
3,220,7270,175.0,577.5,False,,1147.0,538
4,224,7271,192.5,577.5,False,,1147.0,538
5,228,7704,70.0,612.5,False,,1152.0,538
6,236,7061,367.5,560.0,True,6.0,1150.0,538
7,244,7924,70.0,630.0,False,,1152.0,538
8,300,7054,245.0,560.0,False,,1148.0,538
9,304,7050,175.0,560.0,False,,1147.0,538
10,540,7065,437.5,560.0,False,,1151.0,538
