,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,825,14639,2082.5,1155.0,False,,795.0,343
1,829,13759,2082.5,1085.0,False,,796.0,343
2,831,13978,2065.0,1102.5,False,,796.0,343
3,873,17499,2082.5,1382.5,False,,791.0,343
4,910,16179,2082.5,1277.5,True,15.0,793.0,343
5,915,16838,2065.0,1330.0,False,,792.0,343
6,919,17718,2065.0,1400.0,False,,791.0,343
7,927,16178,2065.0,1277.5,False,,793.0,343
8,935,17719,2082.5,1400.0,False,,791.0,343
9,943,16839,2082.5,1330.0,False,,792.0,343
10,958,15959,2082.5,1260.0,False,,793.0,343
11,981,13758,2065.0,1085.0,False,,796.0,343
12,989,13979,2082.5,1102.5,False,,796.0,343
13,1006,14638,2065.0,1155.0,False,,795.0,343
14,1010,14419,2082.5,1137.5,False,,795.0,343
