,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,157,2198,3815.0,157.5,False,,300.0,0
1,265,3293,3727.5,245.0,False,,304.0,0
2,273,3297,3797.5,245.0,False,,303.0,0
3,277,3074,3745.0,227.5,False,,304.0,0
4,285,2857,3797.5,210.0,False,,301.0,0
5,289,2634,3745.0,192.5,True,22.0,302.0,0
6,297,2638,3815.0,192.5,False,,301.0,0
7,301,1977,3797.5,140.0,False,,300.0,0
8,365,1978,3815.0,140.0,False,,300.0,0
9,377,2197,3797.5,157.5,False,,300.0,0
10,385,2637,3797.5,192.5,False,,301.0,0
11,449,2633,3727.5,192.5,False,,302.0,0
12,505,2854,3745.0,210.0,False,,302.0,0
13,509,3077,3797.5,227.5,False,,303.0,0
14,517,3298,3815.0,245.0,False,,303.0,0
15,533,3294,3745.0,245.0,False,,304.0,0
16,537,2414,3745.0,175.0,False,,302.0,0
