,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,36,7923,52.5,630.0,False,,1152.0,538
1,44,7927,122.5,630.0,False,,1153.0,538
2,116,7064,420.0,560.0,False,,1151.0,538
3,148,7710,175.0,612.5,False,,1154.0,538
4,228,7704,70.0,612.5,True,6.0,1152.0,538
5,232,7708,140.0,612.5,False,,1153.0,538
6,236,7061,367.5,560.0,False,,1150.0,538
7,244,7924,70.0,630.0,False,,1152.0,538
8,248,7928,140.0,630.0,False,,1153.0,538
9,276,7711,192.5,612.5,False,,1154.0,538
10,280,7707,122.5,612.5,False,,1153.0,538
11,540,7065,437.5,560.0,False,,1151.0,538
