,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,75,21338,3815.0,1680.0,False,,495.0,0
1,79,21330,3675.0,1680.0,False,,493.0,0
2,83,21334,3745.0,1680.0,False,,494.0,0
3,87,21557,3797.5,1697.5,False,,495.0,0
4,95,21553,3727.5,1697.5,False,,494.0,0
5,159,21333,3727.5,1680.0,False,,494.0,0
6,163,21331,3692.5,1680.0,False,,493.0,0
7,167,21337,3797.5,1680.0,False,,495.0,0
8,219,21324,3570.0,1680.0,False,,491.0,0
9,223,21326,3605.0,1680.0,False,,492.0,0
10,307,21327,3622.5,1680.0,False,,492.0,0
11,375,21544,3570.0,1697.5,False,,491.0,0
12,407,21547,3622.5,1697.5,False,,492.0,0
13,435,21323,3552.5,1680.0,False,,491.0,0
14,451,21546,3605.0,1697.5,False,,492.0,0
15,479,21550,3675.0,1697.5,True,27.0,493.0,0
16,507,21554,3745.0,1697.5,False,,494.0,0
17,519,21543,3552.5,1697.5,False,,491.0,0
