,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,656,7779,1382.5,612.5,False,,923.0,383
1,684,5579,1382.5,437.5,False,,926.0,383
2,688,7558,1365.0,595.0,False,,923.0,383
3,776,5359,1382.5,420.0,False,,926.0,383
4,800,4038,1365.0,315.0,False,,928.0,383
5,844,6898,1365.0,542.5,False,,924.0,383
6,848,7778,1365.0,612.5,False,,923.0,383
7,880,3818,1365.0,297.5,False,,928.0,383
8,972,4039,1382.5,315.0,False,,928.0,383
9,988,5358,1365.0,420.0,False,,926.0,383
10,1008,6239,1382.5,490.0,True,0.0,925.0,383
