,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,35,18439,3132.5,1452.5,False,,585.0,0
1,51,19319,3132.5,1522.5,False,,584.0,0
2,83,18658,3115.0,1470.0,False,,585.0,0
3,107,19099,3132.5,1505.0,False,,584.0,0
4,123,19979,3132.5,1575.0,False,,583.0,0
5,127,18438,3115.0,1452.5,False,,585.0,0
6,215,20198,3115.0,1592.5,False,,583.0,0
7,231,19318,3115.0,1522.5,True,25.0,584.0,0
8,235,20859,3132.5,1645.0,False,,582.0,0
9,619,20639,3132.5,1627.5,False,,582.0,0
10,639,25914,3045.0,2047.5,False,,586.0,0
11,647,19978,3115.0,1575.0,False,,583.0,0
12,659,20638,3115.0,1627.5,False,,582.0,0
13,695,19098,3115.0,1505.0,False,,584.0,0
14,771,25915,3062.5,2047.5,False,,586.0,0
15,783,26134,3045.0,2065.0,False,,586.0,0
16,807,20858,3115.0,1645.0,False,,582.0,0
