,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,72,6621,367.5,525.0,False,,1143.0,767
1,80,6394,245.0,507.5,False,,1141.0,767
2,84,6171,192.5,490.0,False,,1140.0,767
3,160,6178,315.0,490.0,True,5.0,1142.0,767
4,164,6401,367.5,507.5,False,,1143.0,767
5,192,6390,175.0,507.5,False,,1140.0,767
6,196,6391,192.5,507.5,False,,1140.0,767
7,204,6177,297.5,490.0,False,,1142.0,767
8,208,6181,367.5,490.0,False,,1143.0,767
9,212,6614,245.0,525.0,False,,1141.0,767
10,224,6611,192.5,525.0,False,,1140.0,767
11,272,6184,420.0,490.0,False,,1144.0,767
12,332,6170,175.0,490.0,False,,1140.0,767
13,520,6397,297.5,507.5,False,,1142.0,767
