,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,662,15923,1452.5,1260.0,False,,1539.0,695
1,786,18343,1452.5,1452.5,False,,1536.0,695
2,794,16143,1452.5,1277.5,False,,1539.0,695
3,830,17463,1452.5,1382.5,False,,1537.0,695
4,838,16142,1435.0,1277.5,False,,1539.0,695
5,842,15264,1470.0,1207.5,False,,1540.0,695
6,846,17683,1452.5,1400.0,False,,1537.0,695
7,854,16803,1452.5,1330.0,True,14.0,1538.0,695
8,864,15263,1452.5,1207.5,False,,1540.0,695
9,886,18342,1435.0,1452.5,False,,1536.0,695
10,898,15483,1452.5,1225.0,False,,1540.0,695
