,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,61,7900,3500.0,612.5,False,,343.0,1023
1,65,7896,3430.0,612.5,False,,344.0,1023
2,113,9017,3797.5,700.0,False,,347.0,1023
3,125,8798,3815.0,682.5,False,,347.0,1023
4,133,7890,3325.0,612.5,False,,346.0,1023
5,137,7894,3395.0,612.5,False,,345.0,1023
6,165,8797,3797.5,682.5,False,,347.0,1023
7,185,8109,3307.5,630.0,False,,346.0,1023
8,217,8116,3430.0,630.0,False,,344.0,1023
9,221,7901,3517.5,612.5,False,,343.0,1023
10,245,8117,3447.5,630.0,False,,344.0,1023
11,281,8113,3377.5,630.0,False,,345.0,1023
12,529,8110,3325.0,630.0,False,,346.0,1023
13,593,8120,3500.0,630.0,False,,343.0,1023
14,621,7897,3447.5,612.5,False,,344.0,1023
15,741,7889,3307.5,612.5,False,,346.0,1023
16,757,7893,3377.5,612.5,True,20.0,345.0,1023
