,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,550,24254,945.0,1925.0,False,,1428.0,208
1,554,25134,945.0,1995.0,False,,1427.0,208
2,558,25795,962.5,2047.5,False,,1426.0,208
3,566,24915,962.5,1977.5,False,,1427.0,208
4,682,23375,962.5,1855.0,False,,1429.0,208
5,710,25135,962.5,1995.0,False,,1427.0,208
6,714,24255,962.5,1925.0,False,,1428.0,208
7,718,25794,945.0,2047.5,False,,1426.0,208
8,766,23595,962.5,1872.5,False,,1429.0,208
9,774,22714,945.0,1802.5,False,,1430.0,208
10,778,23594,945.0,1872.5,False,,1429.0,208
11,782,24474,945.0,1942.5,True,13.0,1428.0,208
