,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,581,1706,2905.0,122.5,False,,200.0,767
1,585,3466,2905.0,262.5,False,,198.0,767
2,709,7201,2817.5,560.0,False,,178.0,767
3,721,3467,2922.5,262.5,False,,198.0,767
4,725,1926,2905.0,140.0,False,,200.0,767
5,729,3247,2922.5,245.0,False,,198.0,767
6,745,6982,2835.0,542.5,False,,178.0,767
7,769,1927,2922.5,140.0,False,,200.0,767
8,785,7202,2835.0,560.0,False,,178.0,767
9,821,3246,2905.0,245.0,False,,198.0,767
10,841,6981,2817.5,542.5,False,,178.0,767
11,885,7169,2257.5,560.0,False,,59.0,767
12,900,6949,2257.5,542.5,False,,59.0,767
13,933,6948,2240.0,542.5,False,,59.0,767
14,977,1669,2257.5,122.5,False,,66.0,767
15,1005,1889,2257.5,140.0,True,17.0,66.0,767
16,1017,7168,2240.0,560.0,False,,59.0,767
