,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,56,7270,175.0,577.5,False,,1147.0,767
1,64,7043,52.5,560.0,False,,1145.0,767
2,132,7268,140.0,577.5,False,,1146.0,767
3,216,7263,52.5,577.5,False,,1145.0,767
4,220,7267,122.5,577.5,False,,1146.0,767
5,224,7271,192.5,577.5,False,,1147.0,767
6,228,7053,227.5,560.0,False,,1148.0,767
7,236,7061,367.5,560.0,False,,1150.0,767
8,268,7044,70.0,560.0,False,,1145.0,767
9,300,7054,245.0,560.0,False,,1148.0,767
10,304,7050,175.0,560.0,True,5.0,1147.0,767
