,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,64,5510,175.0,437.5,False,,1134.0,538
1,96,5514,245.0,437.5,True,6.0,1135.0,538
2,104,5518,315.0,437.5,False,,1136.0,538
3,132,5517,297.5,437.5,False,,1136.0,538
4,136,5521,367.5,437.5,False,,1137.0,538
5,168,5511,192.5,437.5,False,,1134.0,538
6,176,5507,122.5,437.5,False,,1133.0,538
7,180,5730,175.0,455.0,False,,1134.0,538
8,192,5520,350.0,437.5,False,,1137.0,538
9,196,5731,192.5,455.0,False,,1134.0,538
10,228,5727,122.5,455.0,False,,1133.0,538
11,292,5508,140.0,437.5,False,,1133.0,538
12,336,5728,140.0,455.0,False,,1133.0,538
