,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,10,16291,192.5,1295.0,False,,1257.0,555
1,52,16290,175.0,1295.0,False,,1257.0,555
2,66,16738,315.0,1330.0,True,8.0,1255.0,555
3,86,16521,367.5,1312.5,False,,1254.0,555
4,90,16513,227.5,1312.5,False,,1256.0,555
5,94,16298,315.0,1295.0,False,,1255.0,555
6,110,16518,315.0,1312.5,False,,1255.0,555
7,118,16514,245.0,1312.5,False,,1256.0,555
8,198,16301,367.5,1295.0,False,,1254.0,555
9,202,16297,297.5,1295.0,False,,1255.0,555
10,248,16304,420.0,1295.0,False,,1253.0,555
11,390,16305,437.5,1295.0,False,,1253.0,555
12,402,16524,420.0,1312.5,False,,1253.0,555
