,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,3,15587,3272.5,1225.0,False,,424.0,1023
1,7,15596,3430.0,1225.0,False,,427.0,1023
2,9,15590,3325.0,1225.0,False,,425.0,1023
3,11,15600,3500.0,1225.0,False,,428.0,1023
4,15,15806,3255.0,1242.5,False,,424.0,1023
5,29,15814,3395.0,1242.5,False,,426.0,1023
6,33,15810,3325.0,1242.5,False,,425.0,1023
7,37,15586,3255.0,1225.0,False,,424.0,1023
8,39,15589,3307.5,1225.0,False,,425.0,1023
9,43,15593,3377.5,1225.0,False,,426.0,1023
10,49,15809,3307.5,1242.5,False,,425.0,1023
11,51,15817,3447.5,1242.5,False,,427.0,1023
12,55,15821,3517.5,1242.5,False,,428.0,1023
13,57,15594,3395.0,1225.0,True,24.0,426.0,1023
14,59,15816,3430.0,1242.5,False,,427.0,1023
15,93,15807,3272.5,1242.5,False,,424.0,1023
16,231,15820,3500.0,1242.5,False,,428.0,1023
17,235,15597,3447.5,1225.0,False,,427.0,1023
18,251,15813,3377.5,1242.5,False,,426.0,1023
