,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,11,22206,3605.0,1750.0,False,,497.0,0
1,75,21338,3815.0,1680.0,False,,495.0,0
2,83,21334,3745.0,1680.0,False,,494.0,0
3,87,21557,3797.5,1697.5,False,,495.0,0
4,95,21553,3727.5,1697.5,False,,494.0,0
5,107,22210,3675.0,1750.0,False,,498.0,0
6,147,21990,3675.0,1732.5,False,,498.0,0
7,151,21986,3605.0,1732.5,False,,497.0,0
8,159,21333,3727.5,1680.0,False,,494.0,0
9,167,21337,3797.5,1680.0,False,,495.0,0
10,195,21987,3622.5,1732.5,False,,497.0,0
11,199,21983,3552.5,1732.5,False,,496.0,0
12,203,21991,3692.5,1732.5,False,,498.0,0
13,427,22203,3552.5,1750.0,True,27.0,496.0,0
14,439,21984,3570.0,1732.5,False,,496.0,0
15,455,22207,3622.5,1750.0,False,,497.0,0
16,483,22211,3692.5,1750.0,False,,498.0,0
17,507,21554,3745.0,1697.5,False,,494.0,0
18,515,22204,3570.0,1750.0,False,,496.0,0
