,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,653,14668,2590.0,1155.0,False,,693.0,703
1,655,15547,2572.5,1225.0,False,,692.0,703
2,815,17747,2572.5,1400.0,False,,689.0,703
3,819,16867,2572.5,1330.0,False,,690.0,703
4,831,15328,2590.0,1207.5,False,,692.0,703
5,835,14667,2572.5,1155.0,False,,693.0,703
6,843,17527,2572.5,1382.5,False,,689.0,703
7,851,17528,2590.0,1382.5,False,,689.0,703
8,863,16868,2590.0,1330.0,False,,690.0,703
9,875,17087,2572.5,1347.5,False,,690.0,703
10,879,16207,2572.5,1277.5,True,30.0,691.0,703
11,947,15327,2572.5,1207.5,False,,692.0,703
12,951,15988,2590.0,1260.0,False,,691.0,703
13,995,15987,2572.5,1260.0,False,,691.0,703
