,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,642,19227,1522.5,1522.5,False,,1552.0,343
1,714,20547,1522.5,1627.5,False,,1550.0,343
2,774,20768,1540.0,1645.0,False,,1550.0,343
3,782,19888,1540.0,1575.0,False,,1551.0,343
4,794,19228,1540.0,1522.5,False,,1552.0,343
5,814,18347,1522.5,1452.5,False,,1553.0,343
6,830,17688,1540.0,1400.0,False,,1554.0,343
7,838,17468,1540.0,1382.5,False,,1554.0,343
8,842,18348,1540.0,1452.5,False,,1553.0,343
9,870,19887,1522.5,1575.0,False,,1551.0,343
10,874,17687,1522.5,1400.0,False,,1554.0,343
11,939,20548,1540.0,1627.5,False,,1550.0,343
12,962,19008,1540.0,1505.0,False,,1552.0,343
13,994,20767,1522.5,1645.0,False,,1550.0,343
14,1002,19007,1522.5,1505.0,True,15.0,1552.0,343
