,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,57,16002,2835.0,1260.0,False,,640.0,156
1,659,16221,2817.5,1277.5,False,,640.0,156
2,663,15562,2835.0,1225.0,False,,641.0,156
3,667,25896,2730.0,2047.5,False,,644.0,156
4,675,16222,2835.0,1277.5,False,,640.0,156
5,683,25898,2765.0,2047.5,False,,644.0,156
6,697,14682,2835.0,1155.0,True,19.0,642.0,156
7,729,15341,2817.5,1207.5,False,,641.0,156
8,741,13802,2835.0,1085.0,False,,643.0,156
9,831,15342,2835.0,1207.5,False,,641.0,156
10,835,14681,2817.5,1155.0,False,,642.0,156
11,843,25897,2747.5,2047.5,False,,644.0,156
12,879,15561,2817.5,1225.0,False,,641.0,156
