,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,900,4068,1890.0,315.0,False,,826.0,767
1,908,3847,1872.5,297.5,False,,826.0,767
2,944,4066,1855.0,315.0,False,,826.0,767
3,952,4727,1872.5,367.5,False,,825.0,767
4,968,5387,1872.5,420.0,False,,824.0,767
5,972,7147,1872.5,560.0,False,,822.0,767
6,976,6267,1872.5,490.0,False,,823.0,767
7,980,5606,1855.0,437.5,True,16.0,824.0,767
8,989,4067,1872.5,315.0,False,,826.0,767
9,992,6266,1855.0,490.0,False,,823.0,767
10,993,6926,1855.0,542.5,False,,822.0,767
11,1000,6927,1872.5,542.5,False,,822.0,767
