,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,17,11623,3202.5,910.0,True,24.0,390.0,1023
1,21,11400,3150.0,892.5,False,,391.0,1023
2,23,11396,3080.0,892.5,False,,392.0,1023
3,65,11627,3272.5,910.0,False,,389.0,1023
4,77,11616,3080.0,910.0,False,,392.0,1023
5,89,11397,3097.5,892.5,False,,392.0,1023
6,97,11410,3325.0,892.5,False,,388.0,1023
7,101,11406,3255.0,892.5,False,,389.0,1023
8,105,11402,3185.0,892.5,False,,390.0,1023
9,173,11407,3272.5,892.5,False,,389.0,1023
10,189,11630,3325.0,910.0,False,,388.0,1023
11,205,11409,3307.5,892.5,False,,388.0,1023
12,217,11399,3132.5,892.5,False,,391.0,1023
13,221,11403,3202.5,892.5,False,,390.0,1023
14,233,11629,3307.5,910.0,False,,388.0,1023
15,237,11626,3255.0,910.0,False,,389.0,1023
