,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,642,20772,1610.0,1645.0,False,,1567.0,695
1,818,20553,1627.5,1627.5,False,,1567.0,695
2,858,22092,1610.0,1750.0,True,14.0,1565.0,695
3,862,22972,1610.0,1820.0,False,,1564.0,695
4,874,22753,1627.5,1802.5,False,,1564.0,695
5,878,23633,1627.5,1872.5,False,,1563.0,695
6,910,21432,1610.0,1697.5,False,,1566.0,695
7,914,22973,1627.5,1820.0,False,,1564.0,695
8,918,22093,1627.5,1750.0,False,,1565.0,695
9,998,23632,1610.0,1872.5,False,,1563.0,695
10,1002,22752,1610.0,1802.5,False,,1564.0,695
11,1010,21433,1627.5,1697.5,False,,1566.0,695
12,1015,22312,1610.0,1767.5,False,,1565.0,695
