,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,637,3897,2747.5,297.5,False,,165.0,156
1,665,4116,2730.0,315.0,False,,165.0,156
2,693,1921,2817.5,140.0,False,,185.0,156
3,697,1922,2835.0,140.0,False,,185.0,156
4,705,1702,2835.0,122.5,False,,185.0,156
5,737,11573,2327.5,910.0,True,19.0,70.0,156
6,769,4118,2765.0,315.0,False,,165.0,156
7,805,11574,2345.0,910.0,False,,70.0,156
8,813,11572,2310.0,910.0,False,,70.0,156
9,825,2576,2730.0,192.5,False,,167.0,156
10,845,1701,2817.5,122.5,False,,185.0,156
11,865,4973,2327.5,385.0,False,,79.0,156
12,881,4753,2327.5,367.5,False,,79.0,156
