,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,810,24517,1697.5,1942.5,True,14.0,1579.0,695
1,846,25837,1697.5,2047.5,False,,1577.0,695
2,894,23637,1697.5,1872.5,False,,1580.0,695
3,907,22977,1697.5,1820.0,False,,1581.0,695
4,911,23638,1715.0,1872.5,False,,1580.0,695
5,919,22758,1715.0,1802.5,False,,1581.0,695
6,970,26057,1697.5,2065.0,False,,1577.0,695
7,974,25177,1697.5,1995.0,False,,1578.0,695
8,978,24297,1697.5,1925.0,False,,1579.0,695
9,1022,24298,1715.0,1925.0,False,,1579.0,695
