,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,14,10141,367.5,805.0,False,,1187.0,560
1,16,10354,245.0,822.5,False,,1185.0,560
2,22,10137,297.5,805.0,False,,1186.0,560
3,26,10360,350.0,822.5,False,,1187.0,560
4,56,10581,367.5,840.0,False,,1187.0,560
5,72,10361,367.5,822.5,False,,1187.0,560
6,76,10138,315.0,805.0,False,,1186.0,560
7,80,10134,245.0,805.0,True,7.0,1185.0,560
8,172,10347,122.5,822.5,False,,1183.0,560
9,176,10570,175.0,840.0,False,,1184.0,560
10,216,10127,122.5,805.0,False,,1183.0,560
11,220,10131,192.5,805.0,False,,1184.0,560
