,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,28,11230,175.0,892.5,False,,1196.0,538
1,36,11447,122.5,910.0,False,,1195.0,538
2,38,10161,717.5,805.0,False,,1193.0,538
3,44,10382,735.0,822.5,False,,1193.0,538
4,48,10381,717.5,822.5,False,,1193.0,538
5,52,11224,70.0,892.5,False,,1194.0,538
6,54,11228,140.0,892.5,False,,1195.0,538
7,60,10162,735.0,805.0,False,,1193.0,538
8,84,11231,192.5,892.5,False,,1196.0,538
9,180,10375,612.5,822.5,False,,1191.0,538
10,192,11450,175.0,910.0,False,,1196.0,538
11,196,11223,52.5,892.5,True,6.0,1194.0,538
12,200,11227,122.5,892.5,False,,1195.0,538
13,220,10154,595.0,805.0,False,,1191.0,538
14,244,11007,122.5,875.0,False,,1195.0,538
15,248,11011,192.5,875.0,False,,1196.0,538
16,712,10155,612.5,805.0,False,,1191.0,538
