,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,671,20588,2240.0,1627.5,False,,753.0,343
1,823,21468,2240.0,1697.5,False,,752.0,343
2,891,20589,2257.5,1627.5,False,,753.0,343
3,899,19048,2240.0,1505.0,False,,755.0,343
4,903,18608,2240.0,1470.0,False,,756.0,343
5,906,19928,2240.0,1575.0,True,15.0,754.0,343
6,938,20808,2240.0,1645.0,False,,753.0,343
7,947,18388,2240.0,1452.5,False,,756.0,343
8,951,19268,2240.0,1522.5,False,,755.0,343
9,955,21248,2240.0,1680.0,False,,752.0,343
10,963,19049,2257.5,1505.0,False,,755.0,343
11,987,19708,2240.0,1557.5,False,,754.0,343
