,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,388,3126,805.0,245.0,False,,1038.0,375
1,556,6867,822.5,542.5,False,,1033.0,375
2,564,6206,805.0,490.0,False,,1034.0,375
3,604,4667,822.5,367.5,True,2.0,1036.0,375
4,612,4006,805.0,315.0,False,,1037.0,375
5,648,4007,822.5,315.0,False,,1037.0,375
6,684,6207,822.5,490.0,False,,1034.0,375
7,744,4666,805.0,367.5,False,,1036.0,375
8,748,3786,805.0,297.5,False,,1037.0,375
9,756,3127,822.5,245.0,False,,1038.0,375
10,796,6866,805.0,542.5,False,,1033.0,375
