,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,30,14369,1207.5,1137.5,False,,1490.0,695
1,570,23394,1295.0,1855.0,False,,1495.0,695
2,654,24493,1277.5,1942.5,False,,1494.0,695
3,658,23613,1277.5,1872.5,False,,1495.0,695
4,706,13709,1207.5,1085.0,False,,1491.0,695
5,738,25154,1295.0,1995.0,False,,1493.0,695
6,742,24274,1295.0,1925.0,False,,1494.0,695
7,754,14589,1207.5,1155.0,False,,1490.0,695
8,798,24273,1277.5,1925.0,False,,1494.0,695
9,802,25153,1277.5,1995.0,True,14.0,1493.0,695
10,812,13708,1190.0,1085.0,False,,1491.0,695
11,816,14588,1190.0,1155.0,False,,1490.0,695
12,894,23614,1295.0,1872.5,False,,1495.0,695
