,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,77,11593,2677.5,910.0,False,,138.0,703
1,101,10717,2747.5,840.0,False,,156.0,703
2,245,10936,2730.0,857.5,True,23.0,156.0,703
3,705,10937,2747.5,857.5,False,,156.0,703
4,737,7842,2485.0,612.5,False,,109.0,703
5,805,3878,2415.0,297.5,False,,97.0,703
6,837,11592,2660.0,910.0,False,,138.0,703
7,841,4097,2397.5,315.0,False,,97.0,703
8,885,4098,2415.0,315.0,False,,97.0,703
9,889,6303,2502.5,490.0,False,,111.0,703
10,1009,7843,2502.5,612.5,False,,109.0,703
11,1013,6302,2485.0,490.0,False,,111.0,703
