,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,642,15502,1785.0,1225.0,False,,1608.0,767
1,830,15283,1802.5,1207.5,False,,1608.0,767
2,858,25186,1855.0,1995.0,False,,1612.0,767
3,866,14402,1785.0,1137.5,False,,1609.0,767
4,870,24967,1872.5,1977.5,False,,1612.0,767
5,874,15282,1785.0,1207.5,False,,1608.0,767
6,881,13743,1802.5,1085.0,False,,1610.0,767
7,896,13742,1785.0,1085.0,False,,1610.0,767
8,914,25846,1855.0,2047.5,False,,1611.0,767
9,918,25187,1872.5,1995.0,False,,1612.0,767
10,940,14622,1785.0,1155.0,False,,1609.0,767
11,958,25847,1872.5,2047.5,False,,1611.0,767
12,967,26067,1872.5,2065.0,False,,1611.0,767
13,978,14623,1802.5,1155.0,False,,1609.0,767
14,989,13962,1785.0,1102.5,True,17.0,1610.0,767
