,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,52,5311,542.5,420.0,False,,1073.0,375
1,292,5312,560.0,420.0,False,,1073.0,375
2,420,2452,560.0,192.5,False,,1077.0,375
3,516,4651,542.5,367.5,False,,1074.0,375
4,548,2451,542.5,192.5,False,,1077.0,375
5,556,3992,560.0,315.0,True,2.0,1075.0,375
6,564,3112,560.0,245.0,False,,1076.0,375
7,712,3772,560.0,297.5,False,,1075.0,375
8,744,4652,560.0,367.5,False,,1074.0,375
9,748,3991,542.5,315.0,False,,1075.0,375
10,752,3111,542.5,245.0,False,,1076.0,375
