,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,866,20794,1995.0,1645.0,False,,804.0,1023
1,899,21453,1977.5,1697.5,False,,803.0,1023
2,903,22114,1995.0,1750.0,False,,802.0,1023
3,907,22994,1995.0,1820.0,False,,801.0,1023
4,926,23653,1977.5,1872.5,False,,800.0,1023
5,927,21454,1995.0,1697.5,False,,803.0,1023
6,931,22334,1995.0,1767.5,True,31.0,802.0,1023
7,943,20573,1977.5,1627.5,False,,804.0,1023
8,995,22993,1977.5,1820.0,False,,801.0,1023
9,1003,22113,1977.5,1750.0,False,,802.0,1023
10,1007,22774,1995.0,1802.5,False,,801.0,1023
11,1010,20574,1995.0,1627.5,False,,804.0,1023
12,1011,23654,1995.0,1872.5,False,,800.0,1023
13,1022,21234,1995.0,1680.0,False,,803.0,1023
