,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,246,21371,542.5,1697.5,False,,1368.0,703
1,390,21152,560.0,1680.0,False,,1368.0,703
2,398,22032,560.0,1750.0,False,,1367.0,703
3,454,25775,612.5,2047.5,False,,1369.0,703
4,458,24895,612.5,1977.5,False,,1370.0,703
5,470,25114,595.0,1995.0,False,,1370.0,703
6,550,21151,542.5,1680.0,True,11.0,1368.0,703
7,554,22031,542.5,1750.0,False,,1367.0,703
8,558,22692,560.0,1802.5,False,,1366.0,703
9,574,25774,595.0,2047.5,False,,1369.0,703
10,750,25115,612.5,1995.0,False,,1370.0,703
