,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,643,23692,2660.0,1872.5,False,,664.0,703
1,723,22372,2660.0,1767.5,False,,666.0,703
2,731,21492,2660.0,1697.5,False,,667.0,703
3,771,22812,2660.0,1802.5,False,,665.0,703
4,787,20612,2660.0,1627.5,False,,668.0,703
5,795,23472,2660.0,1855.0,False,,664.0,703
6,823,21272,2660.0,1680.0,False,,667.0,703
7,827,23032,2660.0,1820.0,False,,665.0,703
8,831,22152,2660.0,1750.0,True,30.0,666.0,703
9,887,20832,2660.0,1645.0,False,,668.0,703
10,910,23912,2660.0,1890.0,False,,664.0,703
