,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,96,5514,245.0,437.5,False,,1135.0,767
1,104,5518,315.0,437.5,False,,1136.0,767
2,132,5517,297.5,437.5,True,5.0,1136.0,767
3,136,5521,367.5,437.5,False,,1137.0,767
4,168,5511,192.5,437.5,False,,1134.0,767
5,172,6604,70.0,525.0,False,,1138.0,767
6,176,5510,175.0,437.5,False,,1134.0,767
7,180,5730,175.0,455.0,False,,1134.0,767
8,192,5520,350.0,437.5,False,,1137.0,767
9,196,5731,192.5,455.0,False,,1134.0,767
10,200,6164,70.0,490.0,False,,1138.0,767
