,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,619,19306,2905.0,1522.5,False,,621.0,703
1,623,18426,2905.0,1452.5,False,,622.0,703
2,651,18646,2905.0,1470.0,False,,622.0,703
3,703,21286,2905.0,1680.0,False,,618.0,703
4,719,19967,2922.5,1575.0,False,,620.0,703
5,731,21506,2905.0,1697.5,False,,618.0,703
6,763,20626,2905.0,1627.5,False,,619.0,703
7,767,19087,2922.5,1505.0,False,,621.0,703
8,787,19086,2905.0,1505.0,False,,621.0,703
9,791,19746,2905.0,1557.5,False,,620.0,703
10,835,19966,2905.0,1575.0,True,30.0,620.0,703
11,843,20846,2905.0,1645.0,False,,619.0,703
12,879,20627,2922.5,1627.5,False,,619.0,703
