,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,812,1637,1697.5,122.5,False,,863.0,767
1,816,12412,1610.0,980.0,False,,866.0,767
2,820,13073,1627.5,1032.5,False,,865.0,767
3,828,12193,1627.5,962.5,False,,866.0,767
4,854,12853,1627.5,1015.0,False,,865.0,767
5,886,12192,1610.0,962.5,False,,866.0,767
6,890,13072,1610.0,1032.5,False,,865.0,767
7,921,1638,1715.0,122.5,False,,863.0,767
8,925,2518,1715.0,192.5,False,,862.0,767
9,956,1858,1715.0,140.0,False,,863.0,767
10,960,978,1715.0,70.0,False,,864.0,767
11,972,1857,1697.5,140.0,False,,863.0,767
12,976,977,1697.5,70.0,True,16.0,864.0,767
13,1008,2517,1697.5,192.5,False,,862.0,767
14,1009,12413,1627.5,980.0,False,,866.0,767
