config,el,Unnamed: 0,electrode,stim_unit,pad_id,stim_unit_offset,imp_voltage_uV,imp_kOhm,imp_stim_ratio
el_config_pad0005,16,16,10014,,4.0,767,14.536331775483184,0.0,0.0012750528631940551
el_config_pad0006,0,0,4810,,260.0,767,27.894017851025747,0.0,0.0002570976854416914
el_config_pad0006,1,1,6998,,230.0,767,20.846314389688658,0.0,0.00019213937584046153
el_config_pad0006,2,2,8539,,228.0,767,17.677232911920495,0.0,0.00016293011967443495
el_config_pad0006,3,3,7219,,230.0,767,18.46977415707845,0.0,0.00017023493036307132
el_config_pad0006,4,4,8758,,228.0,767,22.434087762713006,0.0,0.00020677379894116577
el_config_pad0006,5,5,5029,,260.0,767,30.051742954220792,0.0,0.0002769853234583309
el_config_pad0006,6,6,4809,,260.0,767,21.51692787517093,0.0,0.00019832038482469206
el_config_pad0006,7,7,7218,,230.0,767,16.310686997883057,0.0,0.00015033473834840248
el_config_pad0006,8,8,5030,,260.0,767,25.883027573337365,0.0,0.00023856249454159612
el_config_pad0006,9,9,8759,,228.0,767,19.192374211472693,0.0,0.00017689509680008275
el_config_pad0006,10,10,6999,,230.0,767,20.797259628040116,0.0,0.00019168724069997765
el_config_pad0006,11,11,8474,,6.0,767,38.24159614625574,0.0,0.0003524707666463585
el_config_pad0006,12,12,7814,,7.0,767,82.90876995118646,0.0,0.000764165742314668
el_config_pad0006,13,13,8473,17.0,6.0,767,108495.79529704474,542.4789764852236,1.0
el_config_pad0006,14,14,7813,,7.0,767,23.058964245361732,0.0,0.00021253325239222265
el_config_pad0007,0,0,4810,,260.0,767,26.256469931841217,0.0,0.000253907166674402
el_config_pad0007,1,1,6998,,230.0,767,21.895022581019116,0.0,0.00021173079101074628
el_config_pad0007,2,2,7219,,230.0,767,20.207502900736753,0.0,0.00019541201922459013
el_config_pad0007,3,3,3490,,262.0,767,33.171250758465675,0.0,0.00032077496773144903
el_config_pad0007,4,4,5029,,260.0,767,28.919739259244146,0.0,0.00027966170149066314
el_config_pad0007,5,5,3269,,262.0,767,32.109031779313945,0.0,0.00031050302287045613
el_config_pad0007,6,6,4809,,260.0,767,25.532099123452547,0.0,0.0002469023050133693
el_config_pad0007,7,7,7218,,230.0,767,25.600086696426658,0.0,0.00024755976323481856
el_config_pad0007,8,8,3270,,262.0,767,20.26494639565152,0.0,0.00019596751335900905
el_config_pad0007,9,9,5030,,260.0,767,33.45528820941474,0.0,0.0003235216867148885
el_config_pad0007,10,10,3489,,262.0,767,21.58513974521428,0.0,0.00020873414016451741
el_config_pad0007,11,11,6999,,230.0,767,22.621249325181058,0.0,0.0002187536000727413
el_config_pad0007,12,12,8474,,6.0,767,52.903807233194975,0.0,0.0005115941265424829
el_config_pad0007,13,13,7814,17.0,7.0,767,103409.72362356048,517.0486181178023,1.0
el_config_pad0007,14,14,8473,,6.0,767,114.60888689408443,0.0,0.0011082989382245325
el_config_pad0007,15,15,7813,,7.0,767,44.559540370281674,0.0,0.00043090280883537144
el_config_pad0008,0,0,4810,,260.0,767,12.12195461344766,0.0,0.0005256756157143276
el_config_pad0008,1,1,8539,,228.0,767,12.70959604513541,0.0,0.0005511590283546467
el_config_pad0008,2,2,8758,,228.0,767,15.781239947069876,0.0,0.0006843626535862809
el_config_pad0008,3,3,5029,,260.0,767,19.69055214818415,0.0,0.0008538922520604826
el_config_pad0008,4,4,4809,,260.0,767,16.21500494992141,0.0,0.0007031731253476873
el_config_pad0008,5,5,1726,,257.0,767,15.235655714450907,0.0,0.0006607030758571381
el_config_pad0008,6,6,1946,,257.0,767,14.067059204493043,0.0,0.0006100262081833201
el_config_pad0008,7,7,1945,,257.0,767,12.529381505876108,0.0,0.0005433439199907932
el_config_pad0008,8,8,5030,,260.0,767,27.5477679069642,0.0,0.0011946249856424878
el_config_pad0008,9,9,8759,,228.0,767,12.888629433826857,0.0,0.0005589229154368004
el_config_pad0008,10,10,1947,,257.0,767,21.023117549227134,0.0,0.0009116797261115548
el_config_pad0008,11,11,7153,18.0,8.0,767,23059.762049216293,115.29881024608146,1.0
el_config_pad0008,12,12,6934,,8.0,767,23.45206730683448,0.0,0.0010170125457834686
el_config_pad0008,13,13,4734,,11.0,767,47.03994394797694,0.0,0.002039914542378187
el_config_pad0008,14,14,7154,,8.0,767,22.212864941365762,0.0,0.0009632738140990786
el_config_pad0010,0,0,3486,,255.0,767,29.02097842797844,0.0,0.0002672939492830295
el_config_pad0010,1,1,1726,,257.0,767,28.058734482970927,0.0,0.0002584313265126415
el_config_pad0010,2,2,3487,,255.0,767,22.152866407556076,0.0,0.00020403609632631855
el_config_pad0010,3,3,1946,,257.0,767,18.067397633019286,0.0,0.00016640741726132722
el_config_pad0010,4,4,1945,,257.0,767,21.968560053636036,0.0,0.00020233856661209813
el_config_pad0010,5,5,3485,,255.0,767,50.9153204122701,0.0,0.0004689489400152705
el_config_pad0010,6,6,2595,,225.0,767,25.76197777456592,0.0,0.0002372773474124741
el_config_pad0010,7,7,2594,,225.0,767,30.421623258017082,0.0,0.0002801944064158928
el_config_pad0010,8,8,3266,,255.0,767,24.28908443245886,0.0,0.00022371145475101497
el_config_pad0010,9,9,1947,,257.0,767,27.648937853678007,0.0,0.0002546569479292862
el_config_pad0010,10,10,5614,,10.0,767,47.172869725037366,0.0,0.0004344795844533978
el_config_pad0010,11,11,5394,,10.0,767,36.257722569991195,0.0,0.0003339470404760049
el_config_pad0010,12,12,4734,,11.0,767,79.04316369484901,0.0,0.0007280167841430321
el_config_pad0010,13,13,5613,17.0,10.0,767,108573.27113397917,542.8663556698958,1.0
el_config_pad0011,0,0,3486,,255.0,767,22.999218258620655,0.0,0.00021820834683826325
el_config_pad0011,1,1,1726,,257.0,767,19.594326343183948,0.0,0.00018590395163335552
el_config_pad0011,2,2,3487,,255.0,767,14.588572478382781,0.0,0.00013841115152011296
el_config_pad0011,3,3,1946,,257.0,767,24.189116973935167,0.0,0.0002294976797474995
el_config_pad0011,4,4,1945,,257.0,767,23.88033406438054,0.0,0.0002265680580765295
el_config_pad0011,5,5,3485,,255.0,767,53.38775617765472,0.0,0.0005065239125057543
el_config_pad0011,6,6,3266,,255.0,767,22.210988548082593,0.0,0.0002107299056090339
