,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,133,4810,3325.0,367.5,True,22.0,260.0,0
1,201,8539,3132.5,665.0,False,,228.0,0
2,249,8758,3115.0,682.5,False,,228.0,0
3,521,5029,3307.5,385.0,False,,260.0,0
4,549,4809,3307.5,367.5,False,,260.0,0
5,577,5030,3325.0,385.0,False,,260.0,0
6,585,8759,3132.5,682.5,False,,228.0,0
7,833,6934,1995.0,542.5,False,,8.0,0
8,901,8474,1995.0,665.0,False,,6.0,0
9,933,7153,1977.5,560.0,False,,8.0,0
10,937,7814,1995.0,612.5,False,,7.0,0
11,944,7154,1995.0,560.0,False,,8.0,0
12,981,8473,1977.5,665.0,False,,6.0,0
13,996,7813,1977.5,612.5,False,,7.0,0
