,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,93,12477,2747.5,980.0,False,,154.0,767
1,681,13133,2677.5,1032.5,False,,136.0,767
2,685,4983,2502.5,385.0,False,,113.0,767
3,741,12476,2730.0,980.0,False,,154.0,767
4,809,4762,2485.0,367.5,False,,113.0,767
5,835,13132,2660.0,1032.5,False,,136.0,767
6,841,12257,2747.5,962.5,True,18.0,154.0,767
7,853,2558,2415.0,192.5,False,,99.0,767
8,865,4763,2502.5,367.5,False,,113.0,767
9,889,6303,2502.5,490.0,False,,111.0,767
10,1013,6302,2485.0,490.0,False,,111.0,767
