,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,225,6347,3272.5,490.0,False,,251.0,156
1,233,5455,3062.5,420.0,False,,221.0,156
2,237,6566,3255.0,507.5,False,,251.0,156
3,245,5674,3045.0,437.5,False,,221.0,156
4,609,5675,3062.5,437.5,False,,221.0,156
5,685,5454,3045.0,420.0,True,19.0,221.0,156
6,721,6567,3272.5,507.5,False,,251.0,156
7,761,6346,3255.0,490.0,False,,251.0,156
8,900,12219,2082.5,962.5,False,,18.0,156
9,910,12439,2082.5,980.0,False,,18.0,156
10,912,12438,2065.0,980.0,False,,18.0,156
11,917,1873,1977.5,140.0,False,,15.0,156
12,921,1874,1995.0,140.0,False,,15.0,156
13,929,994,1995.0,70.0,False,,16.0,156
14,948,995,2012.5,70.0,False,,16.0,156
15,989,12218,2065.0,962.5,False,,18.0,156
16,1021,1654,1995.0,122.5,False,,15.0,156
