,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,601,8081,2817.5,630.0,False,,177.0,767
1,621,10056,2730.0,787.5,False,,157.0,767
2,649,8737,2747.5,682.5,False,,159.0,767
3,685,10057,2747.5,787.5,False,,157.0,767
4,701,10277,2747.5,805.0,False,,157.0,767
5,705,8517,2747.5,665.0,False,,159.0,767
6,713,7862,2835.0,612.5,False,,177.0,767
7,741,8736,2730.0,682.5,False,,159.0,767
8,825,5633,2327.5,437.5,True,18.0,78.0,767
9,837,7861,2817.5,612.5,False,,177.0,767
10,865,5413,2327.5,420.0,False,,78.0,767
11,896,10917,2397.5,857.5,False,,88.0,767
12,949,5632,2310.0,437.5,False,,78.0,767
13,969,5634,2345.0,437.5,False,,78.0,767
