,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,36,7704,70.0,612.5,False,,1152.0,767
1,44,7927,122.5,630.0,False,,1153.0,767
2,124,7714,245.0,612.5,False,,1155.0,767
3,136,7064,420.0,560.0,False,,1151.0,767
4,148,7710,175.0,612.5,False,,1154.0,767
5,228,7713,227.5,612.5,False,,1155.0,767
6,232,7708,140.0,612.5,False,,1153.0,767
7,240,7923,52.5,630.0,False,,1152.0,767
8,244,7924,70.0,630.0,False,,1152.0,767
9,248,7928,140.0,630.0,False,,1153.0,767
10,276,7711,192.5,612.5,False,,1154.0,767
11,280,7707,122.5,612.5,True,5.0,1153.0,767
12,540,7065,437.5,560.0,False,,1151.0,767
