,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,665,7193,2677.5,560.0,False,,144.0,1023
1,673,6316,2730.0,490.0,False,,162.0,1023
2,681,6972,2660.0,542.5,False,,144.0,1023
3,689,6317,2747.5,490.0,False,,162.0,1023
4,693,7857,2747.5,612.5,False,,160.0,1023
5,721,10703,2502.5,840.0,False,,105.0,1023
6,737,7637,2747.5,595.0,False,,160.0,1023
7,809,7856,2730.0,612.5,False,,160.0,1023
8,817,6318,2765.0,490.0,False,,162.0,1023
9,841,7177,2397.5,560.0,False,,93.0,1023
10,885,7192,2660.0,560.0,False,,144.0,1023
11,896,10923,2502.5,857.5,False,,105.0,1023
12,921,10702,2485.0,840.0,False,,105.0,1023
13,951,10922,2485.0,857.5,True,31.0,105.0,1023
14,989,7178,2415.0,560.0,False,,93.0,1023
