,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,165,7006,3255.0,542.5,False,,250.0,156
1,201,7225,3237.5,560.0,False,,250.0,156
2,209,5686,3255.0,437.5,False,,252.0,156
3,413,4143,3202.5,315.0,False,,245.0,156
4,569,3922,3185.0,297.5,False,,245.0,156
5,581,2602,3185.0,192.5,False,,247.0,156
6,585,1062,3185.0,70.0,False,,249.0,156
7,589,2603,3202.5,192.5,False,,247.0,156
8,729,5687,3272.5,437.5,False,,252.0,156
9,733,1063,3202.5,70.0,True,19.0,249.0,156
10,745,5685,3237.5,437.5,False,,252.0,156
11,757,5466,3255.0,420.0,False,,252.0,156
12,765,7226,3255.0,560.0,False,,250.0,156
