,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,390,20515,962.5,1627.5,False,,1433.0,703
1,538,19635,962.5,1557.5,False,,1434.0,703
2,542,20734,945.0,1645.0,False,,1433.0,703
3,566,21175,962.5,1680.0,False,,1432.0,703
4,586,18974,945.0,1505.0,False,,1435.0,703
5,590,19854,945.0,1575.0,True,12.0,1434.0,703
6,626,18315,962.5,1452.5,False,,1436.0,703
7,678,18975,962.5,1505.0,False,,1435.0,703
8,682,20514,945.0,1627.5,False,,1433.0,703
9,694,18314,945.0,1452.5,False,,1436.0,703
10,714,21394,945.0,1697.5,False,,1432.0,703
11,742,19194,945.0,1522.5,False,,1435.0,703
12,758,21395,962.5,1697.5,False,,1432.0,703
