,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,16,11262,735.0,892.5,False,,1205.0,560
1,20,11258,665.0,892.5,False,,1204.0,560
2,24,11257,647.5,892.5,True,7.0,1204.0,560
3,28,11265,787.5,892.5,False,,1206.0,560
4,32,11261,717.5,892.5,False,,1205.0,560
5,70,11264,770.0,892.5,False,,1206.0,560
6,116,11254,595.0,892.5,False,,1203.0,560
7,120,11031,542.5,875.0,False,,1202.0,560
8,204,11251,542.5,892.5,False,,1202.0,560
9,208,11255,612.5,892.5,False,,1203.0,560
10,252,11035,612.5,875.0,False,,1203.0,560
