,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,644,15492,1610.0,1225.0,False,,1574.0,695
1,798,14613,1627.5,1155.0,False,,1575.0,695
2,804,14612,1610.0,1155.0,False,,1575.0,695
3,810,13733,1627.5,1085.0,False,,1576.0,695
4,846,13952,1610.0,1102.5,False,,1576.0,695
5,854,16812,1610.0,1330.0,False,,1572.0,695
6,882,16153,1627.5,1277.5,False,,1573.0,695
7,886,15272,1610.0,1207.5,True,14.0,1574.0,695
8,890,15933,1627.5,1260.0,False,,1573.0,695
9,922,16813,1627.5,1330.0,False,,1572.0,695
10,934,17032,1610.0,1347.5,False,,1572.0,695
11,938,16152,1610.0,1277.5,False,,1573.0,695
12,956,14393,1627.5,1137.5,False,,1575.0,695
13,960,13732,1610.0,1085.0,False,,1576.0,695
14,964,15273,1627.5,1207.5,False,,1574.0,695
