,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,663,24357,2747.5,1925.0,False,,646.0,703
1,667,25237,2747.5,1995.0,False,,645.0,703
2,675,24578,2765.0,1942.5,False,,646.0,703
3,683,25898,2765.0,2047.5,False,,644.0,703
4,697,14682,2835.0,1155.0,False,,642.0,703
5,705,13802,2835.0,1085.0,False,,643.0,703
6,755,25896,2730.0,2047.5,False,,644.0,703
7,787,25457,2747.5,2012.5,False,,645.0,703
8,795,25017,2747.5,1977.5,False,,645.0,703
9,799,24356,2730.0,1925.0,False,,646.0,703
10,823,24576,2730.0,1942.5,False,,646.0,703
11,835,14681,2817.5,1155.0,False,,642.0,703
12,843,25897,2747.5,2047.5,True,30.0,644.0,703
13,847,25236,2730.0,1995.0,False,,645.0,703
14,875,25238,2765.0,1995.0,False,,645.0,703
15,879,24577,2747.5,1942.5,False,,646.0,703
