,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,11,17374,3745.0,1365.0,False,,455.0,1023
1,15,17597,3797.5,1382.5,True,24.0,456.0,1023
2,21,17591,3692.5,1382.5,False,,454.0,1023
3,23,17593,3727.5,1382.5,False,,455.0,1023
4,31,18447,3272.5,1452.5,False,,457.0,1023
5,35,18227,3272.5,1435.0,False,,457.0,1023
6,39,18450,3325.0,1452.5,False,,458.0,1023
7,59,17370,3675.0,1365.0,False,,454.0,1023
8,87,18446,3255.0,1452.5,False,,457.0,1023
9,111,17590,3675.0,1382.5,False,,454.0,1023
10,115,17594,3745.0,1382.5,False,,455.0,1023
11,119,17598,3815.0,1382.5,False,,456.0,1023
12,135,17373,3727.5,1365.0,False,,455.0,1023
13,143,17377,3797.5,1365.0,False,,456.0,1023
14,603,18229,3307.5,1435.0,False,,458.0,1023
15,623,18449,3307.5,1452.5,False,,458.0,1023
16,735,18226,3255.0,1435.0,False,,457.0,1023
17,763,18230,3325.0,1435.0,False,,458.0,1023
