,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,55,20454,3745.0,1610.0,False,,488.0,343
1,159,21540,3500.0,1697.5,True,26.0,490.0,343
2,167,21544,3570.0,1697.5,False,,491.0,343
3,183,20457,3797.5,1610.0,False,,489.0,343
4,187,20674,3745.0,1627.5,False,,488.0,343
5,219,21324,3570.0,1680.0,False,,491.0,343
6,223,21326,3605.0,1680.0,False,,492.0,343
7,231,20673,3727.5,1627.5,False,,488.0,343
8,239,20677,3797.5,1627.5,False,,489.0,343
9,279,20678,3815.0,1627.5,False,,489.0,343
10,307,21327,3622.5,1680.0,False,,492.0,343
11,407,21547,3622.5,1697.5,False,,492.0,343
12,435,21323,3552.5,1680.0,False,,491.0,343
13,451,21546,3605.0,1697.5,False,,492.0,343
14,519,21543,3552.5,1697.5,False,,491.0,343
15,535,21320,3500.0,1680.0,False,,490.0,343
