,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,24,11234,245.0,892.5,False,,1197.0,538
1,28,11230,175.0,892.5,False,,1196.0,538
2,32,11457,297.5,910.0,False,,1198.0,538
3,36,11447,122.5,910.0,False,,1195.0,538
4,48,11237,297.5,892.5,False,,1198.0,538
5,50,11224,70.0,892.5,False,,1194.0,538
6,52,11233,227.5,892.5,False,,1197.0,538
7,54,11228,140.0,892.5,False,,1195.0,538
8,76,11458,315.0,910.0,False,,1198.0,538
9,84,11231,192.5,892.5,False,,1196.0,538
10,188,11014,245.0,875.0,False,,1197.0,538
11,192,11450,175.0,910.0,False,,1196.0,538
12,196,11223,52.5,892.5,False,,1194.0,538
13,200,11227,122.5,892.5,False,,1195.0,538
14,244,11007,122.5,875.0,False,,1195.0,538
15,248,11011,192.5,875.0,True,6.0,1196.0,538
