,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,201,5459,3132.5,420.0,False,,232.0,767
1,249,5678,3115.0,437.5,False,,232.0,767
2,397,4139,3132.5,315.0,False,,234.0,767
3,537,1950,3325.0,140.0,False,,264.0,767
4,541,1730,3325.0,122.5,False,,264.0,767
5,553,1949,3307.5,140.0,False,,264.0,767
6,597,3918,3115.0,297.5,False,,234.0,767
7,605,3919,3132.5,297.5,False,,234.0,767
8,713,5458,3115.0,420.0,False,,232.0,767
9,721,1729,3307.5,122.5,False,,264.0,767
10,765,4138,3115.0,315.0,False,,234.0,767
11,825,5679,3132.5,437.5,False,,232.0,767
12,892,10894,1995.0,857.5,False,,3.0,767
13,900,10674,1995.0,840.0,False,,3.0,767
14,932,11554,1995.0,910.0,True,16.0,2.0,767
15,936,10893,1977.5,857.5,False,,3.0,767
16,981,11553,1977.5,910.0,False,,2.0,767
