,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,862,10886,1855.0,857.5,True,14.0,817.0,695
1,909,10006,1855.0,787.5,False,,818.0,695
2,924,10007,1872.5,787.5,False,,818.0,695
3,928,9127,1872.5,717.5,False,,819.0,695
4,940,9346,1855.0,735.0,False,,819.0,695
5,945,12207,1872.5,962.5,False,,815.0,695
6,950,11547,1872.5,910.0,False,,816.0,695
7,972,10887,1872.5,857.5,False,,817.0,695
8,977,10667,1872.5,840.0,False,,817.0,695
9,982,12427,1872.5,980.0,False,,815.0,695
10,993,9347,1872.5,735.0,False,,819.0,695
