,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,794,15497,1697.5,1225.0,False,,1591.0,767
1,834,26062,1785.0,2065.0,False,,1594.0,767
2,838,13737,1697.5,1085.0,False,,1593.0,767
3,870,15937,1697.5,1260.0,False,,1590.0,767
4,909,15938,1715.0,1260.0,False,,1590.0,767
5,924,13738,1715.0,1085.0,False,,1593.0,767
6,936,15277,1697.5,1207.5,False,,1591.0,767
7,940,14397,1697.5,1137.5,True,16.0,1592.0,767
8,942,25842,1785.0,2047.5,False,,1594.0,767
9,956,14618,1715.0,1155.0,False,,1592.0,767
10,972,13957,1697.5,1102.5,False,,1593.0,767
11,982,16158,1715.0,1277.5,False,,1590.0,767
12,1010,16157,1697.5,1277.5,False,,1590.0,767
