,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,97,6598,3815.0,507.5,False,,324.0,703
1,101,6594,3745.0,507.5,False,,325.0,703
2,109,5926,3605.0,455.0,False,,321.0,703
3,117,5921,3517.5,455.0,True,23.0,323.0,703
4,125,5706,3605.0,437.5,False,,321.0,703
5,129,5703,3552.5,437.5,False,,322.0,703
6,157,5707,3622.5,437.5,False,,321.0,703
7,169,5704,3570.0,437.5,False,,322.0,703
8,177,5700,3500.0,437.5,False,,323.0,703
9,181,5923,3552.5,455.0,False,,322.0,703
10,185,5927,3622.5,455.0,False,,321.0,703
11,193,6373,3727.5,490.0,False,,325.0,703
12,197,6377,3797.5,490.0,False,,324.0,703
13,257,5924,3570.0,455.0,False,,322.0,703
14,261,5701,3517.5,437.5,False,,323.0,703
15,317,6597,3797.5,507.5,False,,324.0,703
16,321,6593,3727.5,507.5,False,,325.0,703
17,329,6378,3815.0,490.0,False,,324.0,703
18,333,6374,3745.0,490.0,False,,325.0,703
19,561,5920,3500.0,455.0,False,,323.0,703
