,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,56,7270,175.0,577.5,False,,1147.0,538
1,64,7043,52.5,560.0,False,,1145.0,538
2,132,7268,140.0,577.5,False,,1146.0,538
3,212,6184,420.0,490.0,False,,1144.0,538
4,216,7263,52.5,577.5,False,,1145.0,538
5,220,7267,122.5,577.5,True,6.0,1146.0,538
6,224,7271,192.5,577.5,False,,1147.0,538
7,228,7053,227.5,560.0,False,,1148.0,538
8,268,7044,70.0,560.0,False,,1145.0,538
9,300,7054,245.0,560.0,False,,1148.0,538
10,304,7050,175.0,560.0,False,,1147.0,538
