,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,0,17415,612.5,1382.5,False,,1261.0,703
1,26,17194,595.0,1365.0,False,,1261.0,703
2,112,17188,490.0,1365.0,False,,1263.0,703
3,114,17401,367.5,1382.5,False,,1265.0,703
4,126,17184,420.0,1365.0,False,,1264.0,703
5,170,17181,367.5,1365.0,False,,1265.0,703
6,250,17411,542.5,1382.5,False,,1262.0,703
7,418,17408,490.0,1382.5,False,,1263.0,703
8,594,17414,595.0,1382.5,False,,1261.0,703
9,598,17187,472.5,1365.0,True,12.0,1263.0,703
10,626,17191,542.5,1365.0,False,,1262.0,703
11,766,17195,612.5,1365.0,False,,1261.0,703
