,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,116,8402,735.0,665.0,True,6.0,1042.0,538
1,388,3126,805.0,245.0,False,,1038.0,538
2,516,1587,822.5,122.5,False,,1040.0,538
3,540,6863,752.5,542.5,False,,1044.0,538
4,628,6862,735.0,542.5,False,,1044.0,538
5,632,7742,735.0,612.5,False,,1043.0,538
6,664,8403,752.5,665.0,False,,1042.0,538
7,756,7743,752.5,612.5,False,,1043.0,538
8,760,1806,805.0,140.0,False,,1040.0,538
9,764,1586,805.0,122.5,False,,1040.0,538
10,788,3127,822.5,245.0,False,,1038.0,538
