,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,21,9437,3447.5,735.0,False,,363.0,703
1,61,9644,3220.0,752.5,False,,367.0,703
2,63,9433,3377.5,735.0,False,,364.0,703
3,77,9430,3325.0,735.0,False,,365.0,703
4,83,9867,3272.5,770.0,False,,366.0,703
5,109,9657,3447.5,752.5,False,,363.0,703
6,113,9656,3430.0,752.5,False,,363.0,703
7,117,9650,3325.0,752.5,False,,365.0,703
8,129,9653,3377.5,752.5,False,,364.0,703
9,145,9873,3377.5,770.0,False,,364.0,703
10,161,9649,3307.5,752.5,False,,365.0,703
11,181,9654,3395.0,752.5,False,,364.0,703
12,189,9869,3307.5,770.0,True,23.0,365.0,703
13,221,9423,3202.5,735.0,False,,367.0,703
14,233,9642,3185.0,752.5,False,,367.0,703
15,237,9646,3255.0,752.5,False,,366.0,703
16,389,9874,3395.0,770.0,False,,364.0,703
17,521,9870,3325.0,770.0,False,,365.0,703
18,537,9647,3272.5,752.5,False,,366.0,703
19,549,9866,3255.0,770.0,False,,366.0,703
20,565,9643,3202.5,752.5,False,,367.0,703
21,581,9426,3255.0,735.0,False,,366.0,703
