,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,79,21330,3675.0,1680.0,False,,493.0,0
1,83,21334,3745.0,1680.0,False,,494.0,0
2,87,21540,3500.0,1697.5,False,,490.0,0
3,95,21553,3727.5,1697.5,False,,494.0,0
4,159,21333,3727.5,1680.0,False,,494.0,0
5,163,21331,3692.5,1680.0,False,,493.0,0
6,167,21544,3570.0,1697.5,False,,491.0,0
7,219,21324,3570.0,1680.0,False,,491.0,0
8,223,21326,3605.0,1680.0,False,,492.0,0
9,307,21327,3622.5,1680.0,False,,492.0,0
10,407,21547,3622.5,1697.5,True,27.0,492.0,0
11,435,21323,3552.5,1680.0,False,,491.0,0
12,451,21546,3605.0,1697.5,False,,492.0,0
13,479,21550,3675.0,1697.5,False,,493.0,0
14,507,21554,3745.0,1697.5,False,,494.0,0
15,519,21543,3552.5,1697.5,False,,491.0,0
16,535,21320,3500.0,1680.0,False,,490.0,0
