,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,802,15502,1785.0,1225.0,False,,1608.0,695
1,814,15283,1802.5,1207.5,False,,1608.0,695
2,858,15282,1785.0,1207.5,False,,1608.0,695
3,874,19022,1785.0,1505.0,False,,1603.0,695
4,910,17482,1785.0,1382.5,False,,1605.0,695
5,914,19242,1785.0,1522.5,False,,1603.0,695
6,918,18362,1785.0,1452.5,False,,1604.0,695
7,944,15942,1785.0,1260.0,False,,1607.0,695
8,966,16162,1785.0,1277.5,False,,1607.0,695
9,1010,17702,1785.0,1400.0,True,14.0,1605.0,695
